Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
Current time: 2020-08-17_15-22-39-315009
2020-08-17 20-35-39-522978 2347 18798990 371 73.82 18523 26.91
2020-08-17 20-35-39-617775 2348 18799085 188 32.01 18529 27.13
2020-08-17 20-35-55-651314 2349 18815132 220 37.58 18540 26.91
2020-08-17 20-36-13-723989 2350 18833220 263 45.37 18551 26.91
2020-08-17 20-36-22-089039 2351 18841593 263 45.37 18558 27.34
2020-08-17 20-36-28-669779 2352 18848180 241 41.39 18566 27.13
2020-08-17 20-36-57-480774 2353 18877016 188 32.01 18588 27.34
2020-08-17 20-37-02-167491 2354 18881707 263 45.37 18596 27.45
2020-08-17 20-37-13-479790 2355 18893029 248 42.69 18607 27.13
2020-08-17 20-37-13-746653 2356 18893296 188 32.01 18614 27.34
2020-08-17 20-37-18-232631 2357 18897785 135 24.92 18622 27.13
2020-08-17 20-37-44-641743 2358 18924218 243 41.74 18633 27.24
2020-08-17 20-37-44-884095 2359 18924460 161 27.93 18639 27.34
2020-08-17 20-37-48-243667 2360 18927796 209 35.61 18645 27.45
2020-08-17 20-37-48-255636 2361 18927807 312 55.68 18651 27.13
2020-08-17 20-37-48-365327 2362 18927944 216 36.85 18657 27.13
2020-08-17 20-38-15-059785 2363 18954661 206 35.07 18668 27.34
2020-08-17 20-38-35-019809 2364 18974640 198 33.69 18678 27.34
2020-08-17 20-38-38-900033 2365 18978523 142 25.64 18684 26.91
2020-08-17 20-38-39-037117 2366 18978660 243 41.74 18690 27.34
2020-08-17 20-38-40-729009 2367 18980354 152 26.78 18697 27.34
2020-08-17 20-38-41-670925 2368 18981296 211 35.96 18703 27.45
2020-08-17 20-38-52-453814 2369 18992089 359 69.86 18711 26.91
2020-08-17 20-38-56-172811 2370 18995811 174 29.79 18717 27.45
2020-08-17 20-38-57-836811 2371 18997476 231 39.55 18724 27.34
2020-08-17 20-39-05-867811 2372 19005513 140 25.42 18732 27.24
2020-08-17 20-39-11-177821 2373 19010830 99 21.91 18738 27.45
2020-08-17 20-39-26-775813 2374 19026440 384 80.08 18748 27.13
2020-08-17 20-39-32-390046 2375 19032058 463 119.23 18754 27.13
2020-08-17 20-39-32-653963 2376 19032324 358 69.10 18760 27.34
2020-08-17 20-39-37-001071 2377 19036675 259 44.69 18768 27.34
2020-08-17 20-39-41-899823 2378 19041577 204 34.73 18775 27.24
2020-08-17 20-39-44-197703 2379 19043876 216 36.85 18781 27.34
2020-08-17 20-39-44-489713 2380 19044169 248 42.69 18787 27.34
2020-08-17 20-40-03-206895 2381 19062902 192 32.67 18799 27.34
2020-08-17 20-40-14-454826 2382 19074160 243 41.74 18808 27.24
2020-08-17 20-40-16-660904 2383 19076368 384 80.08 18815 27.24
2020-08-17 20-40-28-061777 2384 19087779 275 47.73 18823 26.91
2020-08-17 20-40-31-422775 2385 19091142 241 41.39 18830 26.91
2020-08-17 20-40-31-834690 2386 19091555 280 48.67 18836 27.13
2020-08-17 20-40-41-258995 2387 19100988 364 71.71 18850 26.91
2020-08-17 20-40-43-641776 2388 19103373 227 38.83 18856 27.13
2020-08-17 20-40-54-377691 2389 19114118 287 50.23 18865 27.34
2020-08-17 20-41-01-197844 2390 19120944 163 28.20 18873 26.91
2020-08-17 20-41-01-747791 2391 19121495 231 39.55 18879 27.34
2020-08-17 20-41-04-055773 2392 19123805 167 28.76 18885 27.13
2020-08-17 20-41-05-961029 2393 19125711 63 17.91 18892 27.34
2020-08-17 20-41-06-393841 2394 19126145 286 49.78 18898 27.24
2020-08-17 20-41-22-458260 2395 19142222 216 36.85 18907 27.34
2020-08-17 20-41-29-012862 2396 19148782 192 32.67 18913 27.13
2020-08-17 20-41-34-712840 2397 19154490 88 20.96 18920 27.13
2020-08-17 20-41-50-952635 2398 19170742 115 23.18 18932 26.91
2020-08-17 20-41-53-351927 2399 19173144 56 16.76 18939 27.13
2020-08-17 20-41-55-969853 2400 19175763 196 33.35 18945 27.34
2020-08-17 20-42-07-537949 2401 19187342 176 30.09 18952 27.34
2020-08-17 20-42-09-452909 2402 19189258 179 30.55 18958 27.13
2020-08-17 20-42-21-776910 2403 19201593 355 68.30 18967 27.24
2020-08-17 20-42-27-402834 2404 19207224 174 29.79 18974 27.34
2020-08-17 20-42-38-309833 2405 19218140 255 43.96 18982 27.24
2020-08-17 20-42-39-817865 2406 19219650 344 64.67 18989 27.34
2020-08-17 20-42-40-845805 2407 19220678 304 53.73 18995 27.24
2020-08-17 20-42-44-814847 2408 19224651 225 38.48 19004 26.91
2020-08-17 20-42-48-318811 2409 19228157 211 35.96 19011 27.13
2020-08-17 20-43-11-996853 2410 19251856 177 30.25 19027 27.45
2020-08-17 20-43-19-133787 2411 19258999 204 34.73 19035 27.13
2020-08-17 20-43-34-808227 2412 19274687 252 43.42 19046 27.45
2020-08-17 20-43-36-888995 2413 19276770 263 45.37 19052 27.34
2020-08-17 20-43-39-684976 2414 19279568 391 82.35 19058 27.45
2020-08-17 20-43-57-718834 2415 19297617 135 24.92 19067 27.34
2020-08-17 20-43-59-260882 2416 19299161 179 30.55 19074 27.34
2020-08-17 20-44-02-347866 2417 19302250 252 43.42 19082 27.24
2020-08-17 20-44-03-041936 2418 19302944 454 115.28 19088 27.34
2020-08-17 20-44-15-515822 2419 19315430 231 39.55 19095 27.34
2020-08-17 20-44-15-827830 2420 19315742 332 61.17 19101 27.34
2020-08-17 20-44-16-725781 2421 19316641 248 42.69 19107 26.91
2020-08-17 20-44-22-601818 2422 19322522 127 24.18 19113 26.91
2020-08-17 20-44-23-768138 2423 19323691 167 28.76 19120 27.13
2020-08-17 20-44-25-262700 2424 19325186 246 42.30 19127 27.24
2020-08-17 20-44-27-294233 2425 19327218 271 46.93 19133 27.45
2020-08-17 20-44-29-343900 2426 19329270 240 41.21 19140 27.34
2020-08-17 20-44-35-818897 2427 19335751 167 28.76 19150 27.34
2020-08-17 20-44-54-493881 2428 19354442 295 51.75 19164 27.13
2020-08-17 20-44-58-265843 2429 19358217 225 38.48 19171 27.34
2020-08-17 20-45-06-504850 2430 19366464 207 35.26 19180 27.34
2020-08-17 20-45-09-236877 2431 19369198 335 61.77 19186 27.34
2020-08-17 20-45-11-015849 2432 19370978 376 76.43 19192 27.13
2020-08-17 20-45-32-640756 2433 19392622 198 33.69 19204 27.34
2020-08-17 20-45-35-808832 2434 19395792 263 45.37 19210 27.34
2020-08-17 20-45-50-653833 2435 19410651 211 35.96 19216 27.34
2020-08-17 20-46-06-034864 2436 19426044 230 39.39 19224 27.13
2020-08-17 20-46-27-564978 2437 19447593 231 39.55 19240 27.24
2020-08-17 20-46-29-474778 2438 19449505 384 80.08 19246 27.34
2020-08-17 20-46-30-145867 2439 19450177 179 30.55 19252 27.34
2020-08-17 20-46-34-775491 2440 19454811 120 23.58 19260 27.34
2020-08-17 20-46-37-941882 2441 19457980 280 48.67 19266 27.34
2020-08-17 20-46-41-991524 2442 19462033 195 33.17 19272 27.13
2020-08-17 20-46-47-845879 2443 19467892 263 45.37 19280 27.13
2020-08-17 20-46-59-106342 2444 19479162 207 35.26 19286 27.24
2020-08-17 20-47-16-425043 2445 19496497 270 46.71 19300 27.13
2020-08-17 20-47-23-884911 2446 19503963 211 35.96 19309 27.34
2020-08-17 20-47-57-796928 2447 19537904 188 32.01 19322 27.24
2020-08-17 20-47-59-262016 2448 19539371 398 85.63 19329 27.13
2020-08-17 20-47-59-579928 2449 19539688 193 32.84 19335 27.24
2020-08-17 20-48-01-551843 2450 19541662 287 50.23 19342 27.34
2020-08-17 20-48-03-147916 2451 19543260 255 43.96 19349 26.91
2020-08-17 20-48-04-031039 2452 19544143 255 43.96 19355 27.34
2020-08-17 20-48-05-385938 2453 19545499 399 87.30 19361 27.24
2020-08-17 20-48-11-088965 2454 19551208 295 51.75 19369 27.34
2020-08-17 20-48-15-757916 2455 19555879 312 55.68 19377 27.24
2020-08-17 20-48-17-617784 2456 19557742 112 22.94 19383 26.91
2020-08-17 20-48-21-088817 2457 19561216 159 27.66 19391 27.13
2020-08-17 20-48-28-661879 2458 19568795 216 36.85 19400 27.45
2020-08-17 20-48-29-274867 2459 19569409 172 29.49 19406 27.24
2020-08-17 20-48-31-253895 2460 19571389 199 33.86 19413 27.13
2020-08-17 20-48-31-457946 2461 19571594 366 72.41 19419 27.24
2020-08-17 20-48-44-098050 2462 19584244 444 109.09 19428 27.34
2020-08-17 20-48-51-547734 2463 19591701 240 41.21 19436 27.34
2020-08-17 20-48-56-110919 2464 19596269 199 33.86 19444 27.34
2020-08-17 20-49-30-448964 2465 19630637 270 46.71 19456 27.34
2020-08-17 20-49-36-102086 2466 19636294 167 28.76 19465 27.13
2020-08-17 20-49-38-391949 2467 19638586 192 32.67 19472 27.34
2020-08-17 20-49-39-349895 2468 19639544 188 32.01 19478 27.34
2020-08-17 20-49-51-148068 2469 19651353 209 35.61 19490 26.91
2020-08-17 20-50-03-171739 2470 19663387 199 33.86 19498 27.34
2020-08-17 20-50-10-026026 2471 19670247 248 42.69 19505 27.34
2020-08-17 20-50-16-823059 2472 19677050 236 40.44 19511 27.34
2020-08-17 20-50-18-284024 2473 19678513 151 26.66 19517 27.34
2020-08-17 20-50-27-665081 2474 19687902 143 25.74 19523 27.34
2020-08-17 20-50-29-759073 2475 19689998 222 37.96 19529 27.45
2020-08-17 20-50-37-046009 2476 19697291 312 55.68 19535 27.24
2020-08-17 20-51-01-194066 2477 19721458 462 120.87 19548 27.24
2020-08-17 20-51-02-695984 2478 19722963 184 31.36 19554 26.91
2020-08-17 20-51-10-109439 2479 19730382 216 36.85 19564 27.34
2020-08-17 20-51-14-409087 2480 19734686 216 36.85 19570 27.13
2020-08-17 20-51-17-543044 2481 19737823 176 30.09 19577 27.34
2020-08-17 20-51-25-515238 2482 19745803 240 41.21 19585 27.13
2020-08-17 20-51-50-533084 2483 19770842 263 45.37 19599 27.34
2020-08-17 20-51-57-015063 2484 19777329 231 39.55 19613 27.34
2020-08-17 20-52-01-794114 2485 19782113 275 47.73 19619 27.13
2020-08-17 20-52-03-762085 2486 19784082 195 33.17 19625 27.45
2020-08-17 20-52-47-727976 2487 19828086 176 30.09 19635 26.91
2020-08-17 20-52-49-506113 2488 19829866 199 33.86 19641 27.34
2020-08-17 20-53-06-071134 2489 19846445 248 42.69 19651 27.34
2020-08-17 20-53-20-384677 2490 19860771 227 38.83 19662 27.34
2020-08-17 20-53-23-596079 2491 19863986 199 33.86 19668 27.45
2020-08-17 20-53-33-361389 2492 19873759 376 76.43 19679 27.45
2020-08-17 20-53-34-594620 2493 19874993 192 32.67 19685 27.24
2020-08-17 20-53-43-680083 2494 19884086 163 28.20 19692 27.34
2020-08-17 20-53-46-513216 2495 19886922 177 30.25 19698 26.91
2020-08-17 20-54-06-156413 2496 19906582 179 30.55 19710 27.24
2020-08-17 20-54-07-637140 2497 19908064 159 27.66 19717 27.34
2020-08-17 20-54-08-125122 2498 19908526 167 28.76 19723 26.91
2020-08-17 20-54-08-136093 2499 19908557 56 16.76 19729 27.24
2020-08-17 20-54-22-842146 2500 19923282 271 46.93 19738 27.34
2020-08-17 20-54-26-480582 2501 19926925 224 38.29 19746 27.34
2020-08-17 20-55-03-861538 2502 19964338 230 39.39 19760 27.34
2020-08-17 20-55-11-459513 2503 19971942 198 33.69 19768 27.34
2020-08-17 20-55-30-947112 2504 19991446 323 58.48 19781 27.13
2020-08-17 20-55-31-767544 2505 19992268 206 35.07 19787 27.34
2020-08-17 20-55-36-592717 2506 19997096 238 40.82 19795 26.91
2020-08-17 20-55-39-710148 2507 20000218 167 28.76 19803 27.34
2020-08-17 20-55-46-279595 2508 20006792 291 50.97 19811 27.34
2020-08-17 20-56-05-530530 2509 20026059 147 26.19 19825 27.45
2020-08-17 20-56-09-884247 2510 20030418 78 19.92 19832 27.34
2020-08-17 20-56-26-783938 2511 20047332 126 24.09 19843 27.45
2020-08-17 20-56-39-135134 2512 20059694 184 31.36 19853 27.34
2020-08-17 20-57-07-287593 2513 20087870 199 33.86 19866 27.24
2020-08-17 20-57-10-584041 2514 20091170 92 21.32 19872 27.34
2020-08-17 20-57-18-632371 2515 20099225 238 40.82 19880 27.13
2020-08-17 20-57-19-866283 2516 20100460 121 23.66 19886 27.13
2020-08-17 20-57-25-116279 2517 20105714 316 56.81 19893 27.34
2020-08-17 20-57-38-975871 2518 20119586 225 38.48 19900 27.45
2020-08-17 20-57-40-092214 2519 20120704 312 55.68 19906 26.91
2020-08-17 20-57-43-934636 2520 20124549 135 24.92 19913 27.34
2020-08-17 20-57-45-600734 2521 20126217 193 32.84 19920 27.13
2020-08-17 20-57-56-372404 2522 20136997 259 44.69 19931 27.45
2020-08-17 20-57-58-058695 2523 20138686 280 48.67 19937 27.34
2020-08-17 20-57-59-926876 2524 20140555 280 48.67 19943 27.45
2020-08-17 20-58-00-210760 2525 20140838 135 24.92 19949 27.34
2020-08-17 20-58-09-827182 2526 20150464 435 104.92 19957 27.13
2020-08-17 20-58-11-272305 2527 20151911 135 24.92 19963 27.24
2020-08-17 20-58-14-342086 2528 20154983 348 65.64 19969 27.45
2020-08-17 20-58-19-772308 2529 20160417 184 31.36 19977 27.34
2020-08-17 20-58-20-589223 2530 20161235 344 64.67 19983 27.34
2020-08-17 20-58-27-625301 2531 20168278 172 29.49 19992 27.34
2020-08-17 20-58-38-609137 2532 20179271 408 90.57 19999 27.34
2020-08-17 20-58-53-942097 2533 20194617 224 38.29 20007 27.34
2020-08-17 20-58-54-720474 2534 20195396 156 27.28 20013 27.24
2020-08-17 20-59-03-516516 2535 20204200 224 38.29 20021 27.34
2020-08-17 20-59-10-214038 2536 20210904 192 32.67 20030 27.34
2020-08-17 20-59-10-424475 2537 20211115 312 55.68 20036 27.45
2020-08-17 20-59-11-723049 2538 20212414 291 50.97 20042 27.34
2020-08-17 20-59-15-827945 2539 20216521 263 45.37 20052 27.34
2020-08-17 20-59-19-044654 2540 20219742 207 35.26 20059 27.34
2020-08-17 20-59-21-605510 2541 20222304 403 88.99 20066 27.13
2020-08-17 20-59-27-361264 2542 20228065 216 36.85 20072 27.45
2020-08-17 20-59-32-233202 2543 20232941 355 68.30 20081 27.34
2020-08-17 20-59-33-973486 2544 20234683 284 49.41 20087 27.34
2020-08-17 20-59-38-860163 2545 20239574 350 66.46 20093 27.34
2020-08-17 21-00-05-717468 2546 20266456 96 21.67 20108 27.34
2020-08-17 21-00-11-238184 2547 20271980 174 29.79 20118 27.45
2020-08-17 21-00-26-055816 2548 20286811 271 46.93 20129 27.13
2020-08-17 21-00-41-895353 2549 20302664 227 38.83 20137 27.34
2020-08-17 21-00-45-987725 2550 20306760 305 53.88 20143 27.34
2020-08-17 21-00-51-589079 2551 20312367 70 18.93 20152 27.34
2020-08-17 21-00-53-765888 2552 20314545 167 28.76 20158 27.24
2020-08-17 21-00-58-353372 2553 20319136 305 53.88 20166 27.13
2020-08-17 21-01-05-798215 2554 20326587 147 26.19 20174 27.24
2020-08-17 21-01-16-114207 2555 20336912 102 22.15 20186 27.24
2020-08-17 21-01-21-023426 2556 20341827 47 15.10 20195 27.34
2020-08-17 21-01-23-960426 2557 20344765 255 43.96 20201 27.34
2020-08-17 21-01-41-252138 2558 20362073 295 51.75 20210 27.24
2020-08-17 21-01-53-031525 2559 20373862 316 56.81 20222 27.34
2020-08-17 21-01-58-113565 2560 20378948 327 59.28 20229 27.34
2020-08-17 21-02-05-019238 2561 20385858 480 130.21 20238 27.45
2020-08-17 21-02-09-657249 2562 20390502 312 55.68 20244 27.34
2020-08-17 21-02-11-140194 2563 20391987 238 40.82 20250 27.34
2020-08-17 21-02-12-059312 2564 20392905 344 64.67 20257 27.34
2020-08-17 21-02-13-406552 2565 20394255 224 38.29 20263 27.34
2020-08-17 21-02-19-968621 2566 20400822 280 48.67 20272 27.34
2020-08-17 21-02-23-257530 2567 20404114 368 72.93 20278 27.24
2020-08-17 21-02-33-139231 2568 20414005 337 62.30 20286 26.91
2020-08-17 21-02-48-708402 2569 20429587 192 32.67 20299 27.13
2020-08-17 21-02-58-991174 2570 20439878 207 35.26 20309 27.34
2020-08-17 21-02-59-910853 2571 20440799 366 72.41 20315 27.24
2020-08-17 21-03-12-126215 2572 20453025 243 41.74 20325 26.91
2020-08-17 21-03-19-979388 2573 20460886 60 17.43 20334 27.34
2020-08-17 21-03-37-746210 2574 20478667 208 35.43 20341 27.34
2020-08-17 21-03-37-886519 2575 20478808 142 25.64 20347 27.24
2020-08-17 21-03-42-361103 2576 20483287 71 19.06 20353 27.13
2020-08-17 21-03-54-845276 2577 20495780 254 43.77 20363 27.34
2020-08-17 21-04-01-761836 2578 20502703 526 158.17 20370 27.34
2020-08-17 21-04-03-284699 2579 20504227 305 53.88 20377 27.34
2020-08-17 21-04-04-143012 2580 20505085 524 150.73 20383 27.34
2020-08-17 21-04-09-179058 2581 20510127 206 35.07 20389 27.34
2020-08-17 21-04-10-071442 2582 20511021 192 32.67 20395 27.34
2020-08-17 21-04-19-746393 2583 20520704 207 35.26 20401 27.13
2020-08-17 21-04-21-015179 2584 20521973 199 33.86 20407 27.24
2020-08-17 21-04-21-868626 2585 20522827 211 35.96 20413 27.24
2020-08-17 21-04-36-001325 2586 20536973 176 30.09 20421 27.34
2020-08-17 21-04-46-360027 2587 20547340 236 40.44 20429 27.34
2020-08-17 21-04-51-964236 2588 20552948 224 38.29 20438 27.13
2020-08-17 21-04-58-118344 2589 20559107 531 160.62 20445 27.34
2020-08-17 21-05-01-483641 2590 20562477 241 41.39 20452 27.45
2020-08-17 21-05-02-329999 2591 20563323 177 30.25 20458 27.34
2020-08-17 21-05-11-453969 2592 20572456 294 51.51 20464 27.34
2020-08-17 21-05-12-078682 2593 20573081 312 55.68 20470 27.45
2020-08-17 21-05-13-420381 2594 20574424 291 50.97 20476 27.34
2020-08-17 21-05-27-109971 2595 20588126 280 48.67 20486 27.34
2020-08-17 21-05-41-983229 2596 20603011 216 36.85 20492 27.45
2020-08-17 21-05-51-317240 2597 20612354 81 20.25 20501 27.34
2020-08-17 21-05-51-552782 2598 20612588 129 24.35 20507 27.13
2020-08-17 21-05-52-040505 2599 20613078 220 37.58 20513 27.34
2020-08-17 21-06-09-511774 2600 20630563 259 44.69 20522 27.34
2020-08-17 21-06-16-944722 2601 20638003 248 42.69 20531 27.34
2020-08-17 21-06-18-255059 2602 20639314 248 42.69 20537 27.34
2020-08-17 21-06-24-321030 2603 20645385 240 41.21 20545 27.13
2020-08-17 21-06-42-466186 2604 20663546 384 80.08 20556 27.34
2020-08-17 21-06-58-067139 2605 20679161 204 34.73 20565 27.34
2020-08-17 21-06-59-336082 2606 20680431 112 22.94 20571 27.34
2020-08-17 21-07-01-299333 2607 20682396 190 32.33 20578 27.34
2020-08-17 21-07-05-543117 2608 20686644 278 48.30 20586 27.45
2020-08-17 21-07-07-822320 2609 20688923 263 45.37 20593 27.34
2020-08-17 21-07-09-266343 2610 20690370 417 95.20 20599 27.24
2020-08-17 21-07-33-925013 2611 20715049 271 46.93 20610 27.13
2020-08-17 21-07-41-705132 2612 20722837 124 23.92 20620 27.45
2020-08-17 21-07-47-097004 2613 20728233 195 33.17 20628 27.24
2020-08-17 21-07-47-299806 2614 20728435 451 113.08 20635 27.34
2020-08-17 21-08-02-701116 2615 20743852 348 65.64 20645 27.34
2020-08-17 21-08-16-275361 2616 20757435 115 23.18 20654 27.34
2020-08-17 21-08-17-043197 2617 20758205 231 39.55 20660 27.34
2020-08-17 21-08-18-458721 2618 20759622 179 30.55 20667 27.24
2020-08-17 21-08-51-637455 2619 20792828 208 35.43 20679 27.45
2020-08-17 21-08-51-942118 2620 20793135 145 25.96 20685 27.45
2020-08-17 21-09-01-241194 2621 20802442 192 32.67 20694 27.45
2020-08-17 21-09-02-926800 2622 20804130 48 15.29 20701 27.34
2020-08-17 21-09-12-968419 2623 20814179 384 80.08 20710 27.34
2020-08-17 21-09-17-567340 2624 20818783 135 24.92 20717 27.34
2020-08-17 21-09-19-990606 2625 20821206 524 150.73 20725 27.34
2020-08-17 21-09-21-313842 2626 20822531 184 31.36 20732 27.45
2020-08-17 21-09-21-482389 2627 20822700 428 101.58 20738 27.34
2020-08-17 21-09-44-019321 2628 20845255 399 87.30 20749 27.34
2020-08-17 21-10-32-421883 2629 20893701 192 32.67 20768 27.24
2020-08-17 21-10-50-862267 2630 20912158 199 33.86 20784 27.34
2020-08-17 21-10-54-877839 2631 20916176 152 26.78 20792 27.24
2020-08-17 21-11-03-346451 2632 20924653 289 50.47 20800 27.34
2020-08-17 21-11-24-395912 2633 20945721 179 30.55 20814 27.34
2020-08-17 21-11-50-717541 2634 20972064 332 61.17 20829 27.34
2020-08-17 21-11-57-614454 2635 20978967 323 58.48 20839 27.13
2020-08-17 21-11-57-825412 2636 20979179 163 28.20 20845 27.45
2020-08-17 21-12-17-912574 2637 20999283 252 43.42 20855 27.34
2020-08-17 21-12-37-601918 2638 21018989 286 49.78 20872 27.24
2020-08-17 21-12-39-322981 2639 21020710 271 46.93 20879 27.24
2020-08-17 21-12-58-796543 2640 21040203 248 42.69 20892 27.34
2020-08-17 21-13-00-974898 2641 21042382 280 48.67 20898 27.34
2020-08-17 21-13-11-298780 2642 21052716 206 35.07 20907 27.34
2020-08-17 21-13-37-852933 2643 21079293 163 28.20 20922 27.45
2020-08-17 21-13-54-975903 2644 21096430 252 43.42 20930 27.34
2020-08-17 21-14-00-298270 2645 21101757 262 45.24 20938 27.34
2020-08-17 21-14-19-196785 2646 21120673 295 51.75 20949 27.13
2020-08-17 21-14-34-007751 2647 21135497 287 50.23 20961 27.45
2020-08-17 21-14-36-774715 2648 21138265 300 52.79 20967 27.34
2020-08-17 21-14-43-180281 2649 21144677 167 28.76 20977 27.34
2020-08-17 21-14-44-473743 2650 21145971 396 85.28 20983 27.34
2020-08-17 21-14-46-171505 2651 21147671 231 39.55 20990 27.34
2020-08-17 21-14-58-801838 2652 21160311 451 113.08 21003 27.45
2020-08-17 21-15-13-766471 2653 21175289 240 41.21 21010 27.34
2020-08-17 21-15-34-302007 2654 21195842 112 22.94 21019 27.34
2020-08-17 21-15-42-541581 2655 21204089 224 38.29 21026 27.34
2020-08-17 21-15-43-955149 2656 21205505 248 42.69 21032 27.34
2020-08-17 21-15-49-606863 2657 21211161 159 27.66 21041 27.34
2020-08-17 21-15-51-389369 2658 21212945 284 49.41 21048 27.34
2020-08-17 21-15-59-252494 2659 21220815 103 22.23 21056 27.45
2020-08-17 21-16-09-602303 2660 21231173 243 41.74 21070 27.13
2020-08-17 21-16-21-124124 2661 21242704 499 141.24 21079 27.34
2020-08-17 21-16-23-176341 2662 21244760 227 38.83 21086 27.45
2020-08-17 21-16-28-625631 2663 21250213 209 35.61 21092 27.34
2020-08-17 21-16-32-681728 2664 21254273 220 37.58 21101 27.24
2020-08-17 21-16-35-333539 2665 21256928 62 17.75 21108 27.34
2020-08-17 21-16-35-939411 2666 21257535 56 16.76 21114 27.34
2020-08-17 21-16-39-528390 2667 21261125 172 29.49 21122 27.34
2020-08-17 21-16-49-617297 2668 21271224 262 45.24 21133 27.34
2020-08-17 21-16-54-451463 2669 21276061 319 57.64 21141 27.34
2020-08-17 21-16-55-843163 2670 21277454 177 30.25 21147 27.34
2020-08-17 21-16-58-624891 2671 21280239 99 21.91 21153 27.34
2020-08-17 21-17-10-108461 2672 21291732 300 52.79 21164 27.24
2020-08-17 21-17-10-364783 2673 21291990 188 32.01 21171 27.45
2020-08-17 21-17-11-362548 2674 21292988 206 35.07 21178 27.24
2020-08-17 21-17-21-351930 2675 21302985 172 29.49 21187 27.34
